episode,steps,return
1451,21,0.0
1452,21,0.0
1453,11,10.0
1454,8,13.0
1455,34,-13.0
1456,16,5.0
1457,21,-9.0
1458,11,10.0
1459,17,4.0
1460,21,-27.0
1461,10,11.0
1462,22,-1.0
1463,20,-8.0
1464,9,12.0
1465,21,0.0
1466,22,-1.0
1467,16,5.0
1468,13,-1.0
1469,13,8.0
1470,23,-11.0
1471,23,-2.0
1472,18,3.0
1473,12,9.0
1474,17,-14.0
1475,9,12.0
1476,19,-25.0
1477,12,9.0
1478,12,0.0
1479,14,7.0
1480,11,10.0
1481,15,6.0
1482,16,-4.0
1483,13,8.0
1484,10,11.0
1485,12,9.0
1486,6,15.0
1487,13,8.0
1488,14,7.0
1489,20,-8.0
1490,17,-5.0
1491,16,-4.0
1492,21,-9.0
1493,12,9.0
1494,25,-4.0
1495,14,7.0
1496,7,14.0
1497,19,2.0
1498,12,9.0
1499,13,8.0
1500,26,-5.0
1501,13,8.0
1502,19,-7.0
1503,15,-12.0
1504,13,8.0
1505,12,9.0
1506,27,-24.0
1507,7,14.0
1508,10,11.0
1509,19,2.0
1510,12,0.0
1511,6,15.0
1512,13,-1.0
1513,22,-1.0
1514,20,-8.0
1515,9,12.0
1516,19,-7.0
1517,15,6.0
1518,15,6.0
1519,16,-4.0
1520,11,10.0
1521,15,-3.0
1522,31,-28.0
1523,12,0.0
1524,16,5.0
1525,19,-16.0
1526,14,-2.0
1527,15,6.0
1528,13,8.0
1529,13,8.0
1530,8,13.0
1531,15,6.0
1532,18,3.0
1533,9,12.0
1534,6,15.0
1535,20,-8.0
1536,17,4.0
1537,16,-4.0
1538,8,13.0
1539,13,-1.0
1540,15,6.0
1541,12,9.0
1542,10,2.0
1543,21,0.0
1544,13,8.0
1545,13,-1.0
